val_loss_class_step,val_loss_func_step,step,val_loss_class_epoch,val_loss_func_epoch,epoch,train_loss_class_epoch,train_loss_func_epoch,train_loss_class_step,train_loss_func_step
0.8374181985855103,9.96582366497023e-06,122,,,,,,,
1.0249180793762207,1.0582923096080776e-05,123,,,,,,,
1.1186680793762207,1.1472320693428628e-05,124,,,,,,,
0.9936684966087341,7.431312951666769e-06,125,,,,,,,
,,449,1.0136990547180176,1.1866310160257854e-05,17,,,,
,,449,,,17,0.9473536014556885,6.029874839441618e-06,,
0.8382598757743835,4.648154572350904e-06,126,,,,,,,
1.0249180793762207,4.991446985513903e-06,127,,,,,,,
1.0249053239822388,7.6213736974750645e-06,128,,,,,,,
0.9311680793762207,7.123071554815397e-06,129,,,,,,,
1.0249180793762207,7.687794095545541e-06,130,,,,,,,
0.9608404040336609,4.377021014079219e-06,131,,,,,,,
1.3686684370040894,1.7884601675177692e-06,132,,,,,,,
,,474,0.9835482835769653,5.9033563957200386e-06,18,,,,
,,474,,,18,0.9556530117988586,5.441142093332019e-06,,
,,499,,,19,,,0.8686681389808655,1.1057313713536132e-05
0.8999180793762207,1.634321415622253e-05,133,,,,,,,
0.9577855467796326,2.1453190129250288e-05,134,,,,,,,
0.8999181389808655,2.2774394892621785e-05,135,,,,,,,
0.9267122745513916,2.2844689738121815e-05,136,,,,,,,
0.9936681389808655,2.052552008535713e-05,137,,,,,,,
1.0560047626495361,2.296911770827137e-05,138,,,,,,,
0.8686684966087341,3.293688132544048e-05,139,,,,,,,
,,499,0.9521877765655518,2.162309283448849e-05,19,,,,
,,499,,,19,0.899064302444458,8.7984990386758e-06,,
0.8374181389808655,1.1685773642966524e-05,140,,,,,,,
0.9311779141426086,1.4345241652335972e-05,141,,,,,,,
0.8686680793762207,1.5063015780469868e-05,142,,,,,,,
0.9892547130584717,2.0306802980485372e-05,143,,,,,,,
0.9624178409576416,1.6281082935165614e-05,144,,,,,,,
1.0249180793762207,1.4138255210127681e-05,145,,,,,,,
0.7436684966087341,1.5784995412104763e-05,146,,,,,,,
,,524,0.9279634952545166,1.5322626495617442e-05,20,,,,
,,524,,,20,0.8757479786872864,6.835004114691401e-06,,
,,549,,,21,,,0.7749745845794678,2.9156735763535835e-06
0.9573812484741211,6.7180867517890874e-06,147,,,,,,,
0.8061681389808655,6.260231202759314e-06,148,,,,,,,
0.9689399600028992,4.876676939602476e-06,149,,,,,,,
0.8686680793762207,5.868797416042071e-06,150,,,,,,,
0.8686680793762207,4.894271114608273e-06,151,,,,,,,
0.8999180793762207,5.421799414762063e-06,152,,,,,,,
0.8686684966087341,4.333835931902286e-06,153,,,,,,,
,,549,0.8939056992530823,5.6197318372142036e-06,21,,,,
,,549,,,21,0.877312421798706,5.58338479095255e-06,,
0.8374180793762207,1.7624886822886765e-05,154,,,,,,,
0.9311680793762207,1.5038827768876217e-05,155,,,,,,,
0.8019971251487732,1.837949275795836e-05,156,,,,,,,
0.9311681389808655,1.5118421288207173e-05,157,,,,,,,
0.8999181985855103,1.621032424736768e-05,158,,,,,,,
0.9311680197715759,1.884772973426152e-05,159,,,,,,,
0.8686684966087341,8.112368959700689e-06,160,,,,,,,
,,574,0.8880007266998291,1.6519643395440653e-05,22,,,,
,,574,,,22,0.8519205451011658,8.449235792795662e-06,,
,,599,,,23,,,0.8374181389808655,4.217048626742326e-06
0.8999177813529968,3.72181011698558e-06,161,,,,,,,
0.8686680793762207,1.4661639397672843e-05,162,,,,,,,
0.8999212384223938,1.0358918189012911e-05,163,,,,,,,
0.8686680793762207,5.221418177825399e-06,164,,,,,,,
0.8374181389808655,1.2789253560185898e-05,165,,,,,,,
0.9311681389808655,1.212547067552805e-05,166,,,,,,,
0.7436684966087341,1.347475335933268e-05,167,,,,,,,
,,599,0.8786685466766357,9.959551789506804e-06,23,,,,
,,599,,,23,0.8474736213684082,2.4175113139790483e-05,,
0.899919331073761,4.3813295633299276e-05,168,,,,,,,
0.8686681389808655,5.1937771786469966e-05,169,,,,,,,
0.8999180793762207,5.422910180641338e-05,170,,,,,,,
0.9311680793762207,4.679528501583263e-05,171,,,,,,,
0.8686681985855103,5.195720223127864e-05,172,,,,,,,
0.8061681985855103,4.701223224401474e-05,173,,,,,,,
0.8686684966087341,7.397621811833233e-05,174,,,,,,,
,,624,0.8786683082580566,5.027823135606013e-05,24,,,,
,,624,,,24,0.8535310626029968,2.6788620743900537e-05,,
,,649,,,25,,,0.8686681389808655,1.3117406524543185e-05
0.9311680793762207,2.7265727112535387e-05,175,,,,,,,
0.8686681389808655,3.0204733775462955e-05,176,,,,,,,
0.9277648329734802,2.672858681762591e-05,177,,,,,,,
0.8686681985855103,2.6965273718815297e-05,178,,,,,,,
0.896356463432312,2.6029119908344e-05,179,,,,,,,
0.8374181389808655,2.5861118047032505e-05,180,,,,,,,
0.7436684966087341,2.3268064978765324e-05,181,,,,,,,
,,649,0.8825536966323853,2.7019450499210507e-05,25,,,,
,,649,,,25,0.9003543853759766,4.1724717448232695e-05,,
0.8374181389808655,4.2300256609451026e-05,182,,,,,,,
0.8374180793762207,5.683996278094128e-05,183,,,,,,,
0.8686681389808655,3.381658825674094e-05,184,,,,,,,
0.8999180793762207,4.72133033326827e-05,185,,,,,,,
0.8371825218200684,4.002960486104712e-05,186,,,,,,,
0.8061681389808655,4.18254712712951e-05,187,,,,,,,
0.7436684966087341,5.077864625491202e-05,188,,,,,,,
,,674,0.8436303734779358,4.395517680677585e-05,26,,,,
,,674,,,26,0.8799161314964294,3.853800808428787e-05,,
,,699,,,27,,,0.9936681985855103,2.660027803358389e-06
0.8686680793762207,2.995936301886104e-05,189,,,,,,,
0.8686680793762207,2.9000626454944722e-05,190,,,,,,,
0.8374181389808655,2.2106312826508656e-05,191,,,,,,,
0.8686681389808655,3.29555114149116e-05,192,,,,,,,
0.8374181389808655,2.322801447007805e-05,193,,,,,,,
0.7749181985855103,2.4138327717082575e-05,194,,,,,,,
0.7436684966087341,3.1364532333100215e-05,195,,,,,,,
,,699,0.8386680483818054,2.7076685000793077e-05,27,,,,
,,699,,,27,0.876159131526947,3.359725815244019e-05,,
0.8061681985855103,3.632223524618894e-05,196,,,,,,,
0.9624180793762207,3.842458681901917e-05,197,,,,,,,
0.7749181985855103,5.3084375394973904e-05,198,,,,,,,
0.8061681985855103,5.5154614528873935e-05,199,,,,,,,
0.837418258190155,5.916297232033685e-05,200,,,,,,,
0.8374181389808655,5.424445407697931e-05,201,,,,,,,
0.8686684966087341,5.7199300499632955e-05,202,,,,,,,
,,724,0.8386681079864502,4.971088856109418e-05,28,,,,
,,724,,,28,0.8761264085769653,2.5407785869902e-05,,
,,749,,,29,,,0.8686680793762207,5.7769324484979734e-05
0.8374181389808655,0.00015359274402726442,203,,,,,,,
0.8061681985855103,0.000132650529849343,204,,,,,,,
0.8374181389808655,0.0001361690810881555,205,,,,,,,
0.8999180793762207,0.00014075892977416515,206,,,,,,,
0.8061681985855103,0.00016270848573185503,207,,,,,,,
0.8686684966087341,0.00011849217844428495,208,,,,,,,
0.7436684966087341,0.00015047629131004214,209,,,,,,,
,,749,0.8386682271957397,0.000141118565807119,29,,,,
,,749,,,29,0.8761516809463501,3.245410698582418e-05,,
1.087417721748352,4.5064236473990604e-05,210,,,,,,,
1.1174976825714111,5.1519684348022565e-05,211,,,,,,,
1.2436679601669312,2.7799153031082824e-05,212,,,,,,,
1.0874180793762207,4.4892651203554124e-05,213,,,,,,,
1.2124179601669312,5.631496969726868e-05,214,,,,,,,
1.1811679601669312,4.69981059723068e-05,215,,,,,,,
1.1186684370040894,4.10162792832125e-05,216,,,,,,,
,,774,1.1534807682037354,4.5254859287524596e-05,30,,,,
,,774,,,30,1.0025372505187988,0.00012446018808986992,,
,,799,,,31,,,1.1499180793762207,2.301777567481622e-05
1.1186680793762207,7.610258762724698e-05,217,,,,,,,
1.1499179601669312,6.786419544368982e-05,218,,,,,,,
1.1186679601669312,6.299420783761889e-05,219,,,,,,,
1.2124179601669312,6.391764327418059e-05,220,,,,,,,
1.1499179601669312,8.300983608933166e-05,221,,,,,,,
1.2124179601669312,5.4567080951528624e-05,222,,,,,,,
1.3686684370040894,8.838793291943148e-05,223,,,,,,,
,,799,1.1686680316925049,6.888841016916558e-05,31,,,,
,,799,,,31,1.1624177694320679,6.678445060970262e-05,,
1.1186679601669312,1.2177239113952965e-05,224,,,,,,,
1.2436679601669312,1.1491916666273028e-05,225,,,,,,,
1.0874180793762207,1.2333528502495028e-05,226,,,,,,,
1.1811680793762207,1.6751360817579553e-05,227,,,,,,,
1.2124180793762207,1.4626315532950684e-05,228,,,,,,,
1.1811680793762207,1.408421121595893e-05,229,,,,,,,
1.1186684370040894,1.4963734429329634e-05,230,,,,,,,
,,824,1.1686680316925049,1.3632879927172326e-05,32,,,,
,,824,,,32,1.1636710166931152,3.0210601835278794e-05,,
,,849,,,33,,,1.1186679601669312,9.383155884279404e-06
1.2436679601669312,4.80739481645287e-06,231,,,,,,,
1.0561680793762207,4.376151991891675e-06,232,,,,,,,
1.2124179601669312,6.298796961345943e-06,233,,,,,,,
1.1499179601669312,5.165415132069029e-06,234,,,,,,,
1.1499180793762207,5.988639713905286e-06,235,,,,,,,
1.1811679601669312,6.310623575700447e-06,236,,,,,,,
1.2436684370040894,4.020137566840276e-06,237,,,,,,,
,,849,1.1686680316925049,5.432329089671839e-06,33,,,,
,,849,,,33,1.1636677980422974,2.1704963728552684e-05,,
1.1811680793762207,2.909636896220036e-05,238,,,,,,,
1.1811679601669312,2.8694752472802065e-05,239,,,,,,,
1.0874179601669312,2.728408253460657e-05,240,,,,,,,
1.3686679601669312,3.4661105019040406e-05,241,,,,,,,
1.0561680793762207,2.5029199605342e-05,242,,,,,,,
1.1499179601669312,2.4133418264682405e-05,243,,,,,,,
1.1186684370040894,2.7799696908914484e-05,244,,,,,,,
,,874,1.1686680316925049,2.8135815227869898e-05,34,,,,
,,874,,,34,1.1636677980422974,3.2320869649993256e-05,,
,,899,,,35,,,1.1811679601669312,1.3925566236139275e-05
1.2124179601669312,4.153437839704566e-05,245,,,,,,,
1.1811680793762207,4.374575655674562e-05,246,,,,,,,
1.2749179601669312,3.908813596353866e-05,247,,,,,,,
1.0874180793762207,4.589949094224721e-05,248,,,,,,,
1.1186680793762207,4.6332374040503055e-05,249,,,,,,,
1.1499180793762207,3.993216159869917e-05,250,,,,,,,
1.1186684370040894,3.377980465302244e-05,251,,,,,,,
,,899,1.1686680316925049,4.239636109559797e-05,35,,,,
,,899,,,35,1.1636677980422974,4.1100094676949084e-05,,
1.2749179601669312,1.0031246347352862e-05,252,,,,,,,
1.1186679601669312,4.836899279325735e-06,253,,,,,,,
1.1186679601669312,5.124303697812138e-06,254,,,,,,,
1.1811680793762207,7.712998922215775e-06,255,,,,,,,
1.1186680793762207,6.843083610874601e-06,256,,,,,,,
1.2436679601669312,5.887482075195294e-06,257,,,,,,,
0.9936684966087341,5.490733201440889e-06,258,,,,,,,
,,924,1.1686680316925049,6.68939128445345e-06,36,,,,
,,924,,,36,1.1636677980422974,2.9086229915264994e-05,,
,,949,,,37,,,1.1499180793762207,2.575239250290906e-06
1.1499179601669312,6.495697107311571e-06,259,,,,,,,
1.2124179601669312,6.341052539937664e-06,260,,,,,,,
1.1811679601669312,5.861133558937581e-06,261,,,,,,,
1.1499180793762207,5.1862562031601556e-06,262,,,,,,,
1.1499179601669312,5.488326678459998e-06,263,,,,,,,
1.2124179601669312,4.425621227710508e-06,264,,,,,,,
0.9936684966087341,4.855294719163794e-06,265,,,,,,,
,,949,1.1686680316925049,5.601905741059454e-06,37,,,,
,,949,,,37,1.1636677980422974,1.0414567441330291e-05,,
1.2436679601669312,1.727971903164871e-05,266,,,,,,,
1.0874180793762207,1.5264689864125103e-05,267,,,,,,,
1.0561680793762207,1.6187404980883002e-05,268,,,,,,,
1.1811679601669312,1.456011159461923e-05,269,,,,,,,
1.1811680793762207,1.170895393443061e-05,270,,,,,,,
1.1811679601669312,1.5032452211016789e-05,271,,,,,,,
1.4936684370040894,5.349442290025763e-06,272,,,,,,,
,,974,1.1686680316925049,1.4619308785768226e-05,38,,,,
,,974,,,38,1.1636677980422974,9.45727060752688e-06,,
,,999,,,39,,,1.0874179601669312,3.81916543119587e-05
1.2436679601669312,8.406485721934587e-05,273,,,,,,,
1.1499179601669312,6.163770740386099e-05,274,,,,,,,
1.2124180793762207,8.428591536357999e-05,275,,,,,,,
1.0249180793762207,7.55324144847691e-05,276,,,,,,,
1.3374179601669312,5.906889418838546e-05,277,,,,,,,
1.0874180793762207,8.473107300233096e-05,278,,,,,,,
0.9936684966087341,4.966440246789716e-05,279,,,,,,,
,,999,1.1686680316925049,7.387791993096471e-05,39,,,,
,,999,,,39,1.1636677980422974,2.92505956167588e-05,,
1.0561679601669312,2.9830921448592562e-06,280,,,,,,,
1.1499180793762207,5.807041816296987e-06,281,,,,,,,
1.1499179601669312,9.816209058044478e-06,282,,,,,,,
1.2124179601669312,9.061163837031927e-06,283,,,,,,,
1.2436679601669312,1.0551440027484205e-05,284,,,,,,,
1.2436679601669312,9.076809874386527e-06,285,,,,,,,
0.9936684966087341,4.539814653981011e-06,286,,,,,,,
,,1024,1.1686680316925049,7.748913048999384e-06,40,,,,
,,1024,,,40,1.1636677980422974,0.00010182648111367598,,
,,1049,,,41,,,1.3686679601669312,0.000688274041749537
1.2749179601669312,0.00043206437840126455,287,,,,,,,
1.1186680793762207,0.00038050051080062985,288,,,,,,,
1.0561680793762207,0.0003535692230798304,289,,,,,,,
1.1186679601669312,0.0003523772465996444,290,,,,,,,
1.1499179601669312,0.0004197592206764966,291,,,,,,,
1.2124179601669312,0.0003464334877207875,292,,,,,,,
1.4936684370040894,0.000442198826931417,293,,,,,,,
,,1049,1.1686680316925049,0.0003832406073343009,41,,,,
,,1049,,,41,1.1636677980422974,0.00032093850313685834,,
1.2124179601669312,2.029345341725275e-05,294,,,,,,,
1.2436679601669312,3.389956327737309e-05,295,,,,,,,
1.2124176025390625,4.466195241548121e-05,296,,,,,,,
1.0874180793762207,4.8121175495907664e-05,297,,,,,,,
1.0561680793762207,3.902156458934769e-05,298,,,,,,,
1.1499179601669312,3.706823190441355e-05,299,,,,,,,
1.3686684370040894,2.6945075660478324e-05,300,,,,,,,
,,1074,1.1686679124832153,3.676835694932379e-05,42,,,,
,,1074,,,42,1.1636635065078735,0.00021827286400366575,,
,,1099,,,43,,,1.0874180793762207,0.0001459448249079287
1.1499179601669312,9.658576891524717e-05,301,,,,,,,
1.0561680793762207,5.487228918354958e-05,302,,,,,,,
1.3374179601669312,5.726659219362773e-05,303,,,,,,,
1.0561680793762207,8.167702617356554e-05,304,,,,,,,
1.1811680793762207,7.838177407393232e-05,305,,,,,,,
1.1811679601669312,6.254317850107327e-05,306,,,,,,,
1.3686684370040894,3.963659764849581e-05,307,,,,,,,
,,1099,1.1686680316925049,7.059772178763524e-05,43,,,,
,,1099,,,43,1.1624202728271484,3.978079985245131e-05,,
1.1186680793762207,0.00015353559865616262,308,,,,,,,
1.2118276357650757,0.00014479189121630043,309,,,,,,,
1.3374179601669312,0.00013807739014737308,310,,,,,,,
1.2124180793762207,0.0001421199704054743,311,,,,,,,
1.2436679601669312,0.00016444582433905452,312,,,,,,,
1.0874180793762207,0.00014552564243786037,313,,,,,,,
0.9936684966087341,8.669409726280719e-05,314,,,,,,,
,,1124,1.1935735940933228,0.00014562717115040869,44,,,,
,,1124,,,44,1.1768083572387695,6.8022491177544e-05,,
,,1149,,,45,,,1.4311679601669312,3.946352444472723e-05
1.2124180793762207,0.00019438110757619143,315,,,,,,,
1.3994688987731934,0.00018216355238109827,316,,,,,,,
1.5874178409576416,0.00016438557941000909,317,,,,,,,
1.4311679601669312,0.00014779090997762978,318,,,,,,,
1.2749179601669312,0.00020248410874046385,319,,,,,,,
1.5249178409576416,0.00015511712990701199,320,,,,,,,
1.4936684370040894,0.00016455432341899723,321,,,,,,,
,,1149,1.4085960388183594,0.00017399375792592764,45,,,,
,,1149,,,45,1.2187761068344116,8.399793296121061e-05,,
1.2749179601669312,2.667006992851384e-05,322,,,,,,,
1.2749179601669312,7.678486144868657e-05,323,,,,,,,
1.4624179601669312,6.337670492939651e-05,324,,,,,,,
1.4624179601669312,2.8343383746687323e-05,325,,,,,,,
1.4624179601669312,6.719773227814585e-05,326,,,,,,,
1.4936679601669312,3.194935561623424e-05,327,,,,,,,
1.2436684370040894,6.249267607927322e-05,328,,,,,,,
,,1174,1.3986679315567017,4.959124999004416e-05,46,,,,
,,1174,,,46,1.3836668729782104,0.00027101230807602406,,
,,1199,,,47,,,1.3061679601669312,0.0001487548288423568
1.4936679601669312,4.8496345698367804e-05,329,,,,,,,
1.4311679601669312,4.236490713083185e-05,330,,,,,,,
1.4311679601669312,5.6157550716307014e-05,331,,,,,,,
1.3686679601669312,4.259440174791962e-05,332,,,,,,,
1.3061679601669312,4.3014573748223484e-05,333,,,,,,,
1.3999179601669312,3.7562720535788685e-05,334,,,,,,,
1.2436684370040894,9.796041922527365e-06,335,,,,,,,
,,1199,1.3986679315567017,4.3622319935821e-05,47,,,,
,,1199,,,47,1.3799177408218384,9.574328578310087e-05,,
1.3999179601669312,1.9755712855840102e-05,336,,,,,,,
1.4624179601669312,1.3769335964752827e-05,337,,,,,,,
1.4311679601669312,1.772412724676542e-05,338,,,,,,,
1.3374179601669312,2.2606458514928818e-05,339,,,,,,,
1.3999179601669312,2.195198248955421e-05,340,,,,,,,
1.3686679601669312,2.2138912754599005e-05,341,,,,,,,
1.3686684370040894,2.4620369003969245e-05,342,,,,,,,
,,1224,1.3986679315567017,1.98562574951211e-05,48,,,,
,,1224,,,48,1.3799177408218384,7.445599476341158e-05,,
,,1249,,,49,,,1.4624178409576416,1.2755240277328994e-05
1.4624179601669312,6.443617166951299e-06,343,,,,,,,
1.4311679601669312,6.445671715482604e-06,344,,,,,,,
1.3686679601669312,6.448169187933672e-06,345,,,,,,,
