val_loss_class_step,val_loss_func_step,step,val_loss_class_epoch,val_loss_func_epoch,epoch,train_loss_class_epoch,train_loss_func_epoch,train_loss_class_step,train_loss_func_step
0.8052151799201965,2.5429679226363078e-05,58,,,,,,,
0.7436684370040894,4.648417871067068e-06,59,,,,,,,
,,194,0.813363254070282,1.490474915044615e-05,14,,,,
,,194,,,14,0.8082448840141296,9.582318853063043e-06,,
,,199,,,15,,,0.7749197483062744,9.883091479423456e-06
0.8686684370040894,6.475267582572997e-06,60,,,,,,,
0.8374186754226685,1.2063208487234078e-05,61,,,,,,,
0.8374184370040894,8.470016837236471e-06,62,,,,,,,
0.7436684370040894,4.426910891197622e-06,63,,,,,,,
,,207,0.843668520450592,8.819793947623111e-06,15,,,,
,,207,,,15,0.8418886065483093,8.416318451054394e-06,,
0.8686684370040894,2.7290694561088458e-05,64,,,,,,,
0.8061684370040894,4.697973054135218e-06,65,,,,,,,
0.8060462474822998,1.063686067936942e-05,66,,,,,,,
0.7436684370040894,7.66092762205517e-06,67,,,,,,,
,,220,0.8236293196678162,1.3946605577075388e-05,16,,,,
,,220,,,16,0.8580791354179382,7.785884008626454e-06,,
0.7749184370040894,9.16921635507606e-06,68,,,,,,,
0.7746719121932983,7.81723610998597e-06,69,,,,,,,
0.7436684370040894,4.452437678992283e-06,70,,,,,,,
0.9936684370040894,1.3304220374266151e-06,71,,,,,,,
,,233,0.7735894918441772,6.913661309226882e-06,17,,,,
,,233,,,17,0.8200299143791199,5.487623184308177e-06,,
0.8999184370040894,2.1801330149173737e-05,72,,,,,,,
0.899917721748352,3.020013537025079e-05,73,,,,,,,
0.8061684370040894,2.5316880055470392e-05,74,,,,,,,
0.9936684370040894,4.0663412619323935e-06,75,,,,,,,
,,246,0.8736681938171387,2.490452243364416e-05,18,,,,
,,246,,,18,0.861605703830719,8.68505139806075e-06,,
,,249,,,19,,,0.8999184370040894,9.915613190969452e-06
0.8999184370040894,1.5810333934496157e-05,76,,,,,,,
0.7748727202415466,1.5824825823074207e-05,77,,,,,,,
0.8686684370040894,1.4936855222913437e-05,78,,,,,,,
0.9936684370040894,2.2694166545988992e-05,79,,,,,,,
,,259,0.8536537289619446,1.581081232870929e-05,19,,,,
,,259,,,19,0.8810948729515076,9.875166142592207e-06,,
0.8686687350273132,6.840383321105037e-06,80,,,,,,,
0.837418258190155,8.074523066170514e-06,81,,,,,,,
0.8686684370040894,7.685871423745994e-06,82,,,,,,,
0.7436684370040894,1.2944511581736151e-05,83,,,,,,,
,,272,0.8536684513092041,7.75002899899846e-06,20,,,,
,,272,,,20,0.8641941547393799,9.415009117219597e-06,,
0.8061684370040894,6.140160621725954e-06,84,,,,,,,
0.7749184370040894,8.998335943033453e-06,85,,,,,,,
0.8374184370040894,2.201378083555028e-05,86,,,,,,,
0.7436684370040894,4.996350980945863e-06,87,,,,,,,
,,285,0.8036683797836304,1.2088582479918841e-05,21,,,,
,,285,,,21,0.8375069499015808,7.466847364412388e-06,,
0.9311684370040894,6.2505614550900646e-06,88,,,,,,,
0.9624184370040894,7.204144822026137e-06,89,,,,,,,
0.7777340412139893,5.005313596484484e-06,90,,,,,,,
0.8160545825958252,6.331231361400569e-06,91,,,,,,,
,,298,0.8874648809432983,6.160455541248666e-06,22,,,,
,,298,,,22,0.8561564087867737,6.427618245652411e-06,,
,,299,,,23,,,0.8999184370040894,8.285525836981833e-06
0.846259355545044,3.0247681934270076e-05,92,,,,,,,
0.9311684370040894,8.836423148750328e-06,93,,,,,,,
0.862928569316864,7.743552487227134e-06,94,,,,,,,
0.9936684370040894,5.270846941130003e-06,95,,,,,,,
,,311,0.8846607208251953,1.5195683772617485e-05,23,,,,
,,311,,,23,0.9070171117782593,6.77883645039401e-06,,
0.7749186754226685,5.530416274268646e-06,96,,,,,,,
0.8374184370040894,1.8366843505646102e-05,97,,,,,,,
0.8061684370040894,7.016800736892037e-06,98,,,,,,,
0.7436684370040894,3.866874521918362e-06,99,,,,,,,
,,324,0.8036684989929199,1.0047174328065012e-05,24,,,,
,,324,,,24,0.8461684584617615,5.086120381747605e-06,,
0.9311684370040894,2.808269528031815e-06,100,,,,,,,
0.8696163892745972,1.897329457278829e-05,101,,,,,,,
0.8686684370040894,6.1796636146027595e-06,102,,,,,,,
0.9936684370040894,1.4123894288786687e-05,103,,,,,,,
,,337,0.8939716815948486,9.512548786005937e-06,25,,,,
,,337,,,25,0.894631028175354,5.307426363287959e-06,,
,,349,,,26,,,0.8374184370040894,3.5707041661225958e-06
0.8374184370040894,5.636185505863978e-06,104,,,,,,,
0.9936684370040894,4.376408469397575e-06,105,,,,,,,
0.7436684370040894,4.4113076000940055e-06,106,,,,,,,
1.2436684370040894,6.192750788613921e-06,107,,,,,,,
,,350,0.873668372631073,4.863358753937064e-06,26,,,,
,,350,,,26,0.8710212707519531,4.8533102017245255e-06,,
0.8686684370040894,4.100810656382237e-06,108,,,,,,,
0.8999184370040894,3.0224782676668838e-06,109,,,,,,,
0.8374184370040894,4.161716788075864e-06,110,,,,,,,
0.7436684370040894,6.557448841704172e-07,111,,,,,,,
,,363,0.8636683821678162,3.6374317460285965e-06,27,,,,
,,363,,,27,0.8661693334579468,4.033740424347343e-06,,
0.8686684370040894,5.072824023955036e-06,112,,,,,,,
0.8374184370040894,3.493528538456303e-06,113,,,,,,,
0.8999184370040894,4.868426003667992e-06,114,,,,,,,
0.7436684370040894,3.7023064578534104e-06,115,,,,,,,
,,376,0.8636683821678162,4.447221272130264e-06,28,,,,
,,376,,,28,0.8786684274673462,4.4971134229854215e-06,,
0.8686522841453552,4.422576694196323e-06,116,,,,,,,
0.8686684370040894,1.8107593859895132e-05,117,,,,,,,
0.8061684370040894,6.43578459857963e-06,118,,,,,,,
0.9936684370040894,3.3114645248133456e-07,119,,,,,,,
,,389,0.8536632061004639,9.2823511295137e-06,29,,,,
,,389,,,29,0.8687028288841248,4.417798663780559e-06,,
,,399,,,30,,,0.9312945604324341,2.5580918645573547e-06
0.9311684370040894,1.1589933819777798e-05,120,,,,,,,
1.0561684370040894,5.864369541086489e-06,121,,,,,,,
1.0874184370040894,7.781614840496331e-06,122,,,,,,,
0.9936684370040894,6.644409495493164e-06,123,,,,,,,
,,402,1.0236684083938599,8.3412705862429e-06,30,,,,
,,402,,,30,0.941196084022522,4.10965640185168e-06,,
0.9624184370040894,5.112116923555732e-06,124,,,,,,,
1.0249184370040894,1.6351845260942355e-05,125,,,,,,,
1.0247342586517334,3.392570988580701e-06,126,,,,,,,
0.9936684370040894,2.4380237846344244e-06,127,,,,,,,
,,415,1.0036094188690186,8.051611985138152e-06,31,,,,
,,415,,,31,0.943708598613739,4.2743413359858096e-06,,
0.8686684370040894,5.3163894335739315e-06,128,,,,,,,
0.8686684370040894,2.510910690034507e-06,129,,,,,,,
0.9934217929840088,3.162747816531919e-06,130,,,,,,,
0.7436684370040894,3.3185292522830423e-06,131,,,,,,,
,,428,0.9035894870758057,3.6495566746452823e-06,32,,,,
,,428,,,32,0.9336684346199036,3.860628567053936e-06,,
0.8686684370040894,4.7753869694133755e-06,132,,,,,,,
0.8374184370040894,1.739399704092648e-05,133,,,,,,,
0.8999184370040894,2.9975074085086817e-06,134,,,,,,,
0.7436684370040894,2.352571755181998e-06,135,,,,,,,
,,441,0.8636683821678162,8.147508196998388e-06,33,,,,
,,441,,,33,0.9040199518203735,3.7946149404888274e-06,,
,,449,,,34,,,0.9936684370040894,4.278349479136523e-06
0.9936684370040894,3.6162923606752884e-06,136,,,,,,,
1.0561684370040894,4.8249567043967545e-06,137,,,,,,,
1.0870237350463867,4.967809218214825e-06,138,,,,,,,
0.7436684370040894,5.7549914345145226e-06,139,,,,,,,
,,454,1.0335421562194824,4.521098617260577e-06,34,,,,
,,454,,,34,0.8948715329170227,3.828440640063491e-06,,
0.8999184370040894,1.5765725038363598e-05,140,,,,,,,
0.9311684370040894,4.8974452511174604e-06,141,,,,,,,
1.0874184370040894,3.1954041332937777e-06,142,,,,,,,
0.7436684370040894,6.111703896749532e-06,143,,,,,,,
,,467,0.9636683464050293,7.879211807448883e-06,35,,,,
,,467,,,35,0.9710899591445923,3.531534957801341e-06,,
0.9311684370040894,3.10705559058988e-06,144,,,,,,,
0.9624184370040894,2.4367132027691696e-06,145,,,,,,,
0.9624184370040894,1.3568135727837216e-05,146,,,,,,,
1.2436684370040894,7.477346116502304e-06,147,,,,,,,
,,480,0.9636683464050293,6.414902600226924e-06,36,,,,
,,480,,,36,1.019265055656433,3.459862455201801e-06,,
0.9936684370040894,4.398685632622801e-06,148,,,,,,,
0.9311684370040894,4.469895429792814e-06,149,,,,,,,
0.9311684370040894,3.26415101881139e-06,150,,,,,,,
1.2436684370040894,1.4850231764285127e-06,151,,,,,,,
,,493,0.9636683464050293,3.941875093005365e-06,37,,,,
,,493,,,37,0.9711211919784546,3.2694777019059984e-06,,
,,499,,,38,,,0.9936684370040894,1.9027692133022356e-06
0.8686684370040894,2.656581955307047e-06,152,,,,,,,
0.961784839630127,3.168963758071186e-06,153,,,,,,,
0.9936684370040894,2.799354888338712e-06,154,,,,,,,
0.7436684370040894,6.954589480301365e-06,155,,,,,,,
,,506,0.9334656596183777,3.038151817236212e-06,38,,,,
,,506,,,38,0.9695287346839905,4.380705831863452e-06,,
0.8686684370040894,1.202376006403938e-05,156,,,,,,,
0.7749184370040894,2.896862497436814e-06,157,,,,,,,
0.8686684370040894,4.117570824746508e-06,158,,,,,,,
0.9936684370040894,5.7398556236876175e-06,159,,,,,,,
,,519,0.8436683416366577,6.3218162722478155e-06,39,,,,
,,519,,,39,0.8899325728416443,4.608587460097624e-06,,
0.8999184370040894,2.4540204321965575e-06,160,,,,,,,
0.8999184370040894,2.5774602363526355e-06,161,,,,,,,
0.9624184370040894,1.3750053540206864e-06,162,,,,,,,
0.9936684370040894,2.3325828806264326e-06,163,,,,,,,
,,532,0.923668384552002,2.143378878827207e-06,40,,,,
,,532,,,40,0.876168429851532,3.1765039238962345e-06,,
1.0249184370040894,2.167069396818988e-06,164,,,,,,,
1.0561630725860596,3.8014850360923447e-06,165,,,,,,,
0.8686684370040894,2.7160338049725397e-06,166,,,,,,,
1.4936684370040894,3.40596216119593e-06,167,,,,,,,
,,545,1.003666639328003,2.9153068226150936e-06,41,,,,
,,545,,,41,0.9411801099777222,2.6941602300212253e-06,,
,,549,,,42,,,0.993680477142334,2.318824726899038e-06
0.8686684370040894,2.7578957997320686e-06,168,,,,,,,
0.9311684370040894,1.4390813703357708e-05,169,,,,,,,
0.7749184370040894,1.3972608030599076e-06,170,,,,,,,
0.9936684370040894,2.548810471125762e-06,171,,,,,,,
,,558,0.8636683821678162,6.0366628531483e-06,42,,,,
,,558,,,42,0.9161694049835205,2.266460114697111e-06,,
0.8999184370040894,3.5754260352405254e-06,172,,,,,,,
0.8374184370040894,4.6311033656820655e-06,173,,,,,,,
0.9936684370040894,1.3727944860875141e-05,174,,,,,,,
0.9936684370040894,1.3057457408649498e-06,175,,,,,,,
,,571,0.9136683940887451,7.0712612796342e-06,43,,,,
,,571,,,43,0.888671338558197,3.3270705444010673e-06,,
0.7749184370040894,5.737031187891262e-06,176,,,,,,,
0.8374184370040894,4.989254193787929e-06,177,,,,,,,
0.9311684370040894,3.54217377207533e-06,178,,,,,,,
0.9936684370040894,1.6301981986543979e-06,179,,,,,,,
,,584,0.8536683917045593,4.6311151891131885e-06,44,,,,
,,584,,,44,0.8735789656639099,3.884385023411596e-06,,
0.7749184370040894,1.630450924494653e-06,180,,,,,,,
0.7436684370040894,2.9671871288883267e-06,181,,,,,,,
0.7749184370040894,2.2311046450340655e-06,182,,,,,,,
0.7436684370040894,3.311461114208214e-06,183,,,,,,,
,,597,0.7636683583259583,2.3176562535809353e-06,45,,,,
,,597,,,45,0.8435529470443726,4.525072654359974e-06,,
,,599,,,46,,,0.8061684370040894,2.8913050300616305e-06
0.8374184370040894,1.2472004527808167e-05,184,,,,,,,
0.9310039281845093,2.3329043870035093e-06,185,,,,,,,
0.7749184370040894,2.3872742076491704e-06,186,,,,,,,
0.7436684370040894,2.162102646252606e-06,187,,,,,,,
,,610,0.843615710735321,5.587983196164714e-06,46,,,,
,,610,,,46,0.8136678338050842,2.086155973302084e-06,,
0.8686684370040894,1.9674694158311468e-06,188,,,,,,,
0.8061684370040894,1.4147044566925615e-06,189,,,,,,,
0.8686684370040894,2.2602757780987304e-06,190,,,,,,,
0.7436684370040894,9.229094075635658e-07,191,,,,,,,
,,623,0.8436683416366577,1.8425001826471998e-06,47,,,,
,,623,,,47,0.8011713624000549,2.459622010064777e-06,,
0.8999184370040894,1.4262621334637515e-05,192,,,,,,,
0.8374184370040894,2.830698122124886e-06,193,,,,,,,
0.7749184370040894,2.3296036033571e-06,194,,,,,,,
0.7436684370040894,8.442647754236532e-07,195,,,,,,,
,,636,0.8336683511734009,6.249105808819877e-06,48,,,,
,,636,,,48,0.8236650824546814,2.10204120776325e-06,,
,,649,,,49,,,0.7436684370040894,1.1555314358702162e-06
0.7436684370040894,3.063744316023076e-06,196,,,,,,,
0.8686684370040894,1.2640409750019899e-06,197,,,,,,,
0.7749184370040894,2.0140796550549567e-06,198,,,,,,,
0.7436684370040894,2.0215848905991152e-07,199,,,,,,,
,,649,0.7936683893203735,2.037483000094653e-06,49,,,,
,,649,,,49,0.843456506729126,1.99479040929873e-06,,
0.8686684370040894,1.8722976165008731e-06,200,,,,,,,
0.9314171075820923,1.1911592991964426e-05,201,,,,,,,
0.8686684370040894,1.8841376459022285e-06,202,,,,,,,
0.9936684370040894,1.0381850188423414e-06,203,,,,,,,
,,662,0.8937480449676514,5.05529715155717e-06,50,,,,
,,662,,,50,0.8411685228347778,2.191796511397115e-06,,
0.8374184370040894,6.8237145569582935e-06,204,,,,,,,
0.8999184370040894,7.183300567703554e-06,205,,,,,,,
0.8686684370040894,8.29086457088124e-06,206,,,,,,,
1.2436684370040894,4.094571977475425e-06,207,,,,,,,
,,675,0.8836683630943298,7.299104254343547e-06,51,,,,
,,675,,,51,0.8961362242698669,3.09019355881901e-06,,
0.8061684370040894,5.53610743736499e-06,208,,,,,,,
0.9624161720275879,1.0247966201859526e-05,209,,,,,,,
0.8999184370040894,8.033419362618588e-06,210,,,,,,,
0.7436684370040894,4.039099167130189e-06,211,,,,,,,
,,688,0.8836677074432373,7.783161890984047e-06,52,,,,
,,688,,,52,0.8836678862571716,4.615039870259352e-06,,
,,699,,,53,,,0.8374184370040894,3.980513611168135e-06
0.8374184370040894,3.5814769034914207e-06,212,,,,,,,
0.9311684370040894,2.765832959994441e-06,213,,,,,,,
0.7749184370040894,2.7416535886004567e-06,214,,,,,,,
0.7436684370040894,3.3870503557409393e-06,215,,,,,,,
,,701,0.8436683416366577,3.043950528081041e-06,53,,,,
,,701,,,53,0.8711807727813721,3.876619302900508e-06,,
0.8686684370040894,3.897152055287734e-06,216,,,,,,,
0.7749184370040894,2.4946805297076935e-06,217,,,,,,,
0.8686684370040894,3.6701862882182468e-06,218,,,,,,,
0.7436684370040894,3.2916302643570816e-06,219,,,,,,,
,,714,0.8336683511734009,3.3515109407744603e-06,54,,,,
,,714,,,54,0.8436684608459473,2.7428416160546476e-06,,
0.8061684370040894,2.064362661258201e-06,220,,,,,,,
0.8061416149139404,2.4106936962198233e-06,221,,,,,,,
0.8374184370040894,1.4692013792227954e-06,222,,,,,,,
0.7436684370040894,1.8955873883896857e-06,223,,,,,,,
,,727,0.8136598467826843,1.977985903067747e-06,55,,,,
,,727,,,55,0.8487243056297302,2.179605871788226e-06,,
0.8686684370040894,3.665222720883321e-06,224,,,,,,,
0.8061684370040894,2.458973540342413e-06,225,,,,,,,
0.7749184370040894,1.8671266843739431e-06,226,,,,,,,
0.9936684370040894,3.400393097763299e-06,227,,,,,,,
,,740,0.823668360710144,2.693238684514654e-06,56,,,,
,,740,,,56,0.8011684417724609,2.2682500002702e-06,,
,,749,,,57,,,0.8061684370040894,2.4149685486918315e-06
0.8999184370040894,2.8492943329183618e-06,228,,,,,,,
0.8377881050109863,2.084397465296206e-06,229,,,,,,,
0.7749184370040894,2.5202330107276794e-06,230,,,,,,,
0.7436684370040894,2.5676292807474965e-06,231,,,,,,,
,,753,0.8337867259979248,2.4879609554773197e-06,57,,,,
,,753,,,57,0.7886684536933899,2.889514462367515e-06,,
0.7749184370040894,1.0684629160095938e-05,232,,,,,,,
0.7437658309936523,2.0464035515033174e-06,233,,,,,,,
0.8061684370040894,2.128761934727663e-06,234,,,,,,,
0.7436684370040894,1.7689683318167226e-06,235,,,,,,,
,,766,0.7736995816230774,4.825892574444879e-06,58,,,,
,,766,,,58,0.788631796836853,2.1908601866016397e-06,,
0.8999184370040894,1.6985936781566124e-06,236,,,,,,,
0.8061684370040894,9.200784916174598e-06,237,,,,,,,
0.8061684370040894,1.815567770790949e-06,238,,,,,,,
0.7436684370040894,1.1123613603558624e-06,239,,,,,,,
,,779,0.8336683511734009,4.113277555006789e-06,59,,,,
,,779,,,59,0.7936684489250183,1.6178576061065542e-06,,
0.8061684370040894,1.9775670807575807e-06,240,,,,,,,
0.8061684370040894,2.030493533311528e-06,241,,,,,,,
0.8061683773994446,1.1817103313660482e-06,242,,,,,,,
0.9928256869316101,1.1882802937179804e-06,243,,,,,,,
,,792,0.8136346936225891,1.7082577414839761e-06,60,,,,
,,792,,,60,0.8186684250831604,1.5268567494786112e-06,,
,,799,,,61,,,0.8686684370040894,1.1372317203495186e-06
0.8061684370040894,4.2632950680854265e-06,244,,,,,,,
0.7436684370040894,1.4016719433129765e-05,245,,,,,,,
0.9311684370040894,4.381249709695112e-06,246,,,,,,,
0.7436684370040894,4.44485931438976e-06,247,,,,,,,
,,805,0.823668360710144,7.4293989200668875e-06,61,,,,
,,805,,,61,0.8786684274673462,1.9378569504624465e-06,,
0.8999184370040894,3.3652663660177495e-06,248,,,,,,,
0.8374184370040894,1.527788299426902e-06,249,,,,,,,
0.8999184370040894,2.00871045308304e-06,250,,,,,,,
0.7436684370040894,2.7115388547827024e-06,251,,,,,,,
,,818,0.873668372631073,2.3170264284999575e-06,62,,,,
,,818,,,62,0.8611684441566467,2.518910378057626e-06,,
0.8374184370040894,4.001974957645871e-06,252,,,,,,,
0.9311684370040894,1.4080431355978362e-05,253,,,,,,,
0.8061684370040894,3.3114961297542322e-06,254,,,,,,,
0.7436684370040894,6.656675395788625e-06,255,,,,,,,
,,831,0.8536683917045593,7.112315415724879e-06,63,,,,
,,831,,,63,0.8636684417724609,1.7484202317064046e-06,,
0.8061684370040894,3.661147957245703e-06,256,,,,,,,
0.7749184370040894,3.6425005873752525e-06,257,,,,,,,
0.8686684370040894,3.831730737147154e-06,258,,,,,,,
0.9936684370040894,8.732257811061572e-06,259,,,,,,,
,,844,0.823668360710144,3.91261164622847e-06,64,,,,
,,844,,,64,0.8711684346199036,2.062816975012538e-06,,
,,849,,,65,,,0.8374184370040894,3.831428330158815e-06
0.8374184370040894,1.7756246961653233e-06,260,,,,,,,
0.8374184370040894,2.131703240593197e-06,261,,,,,,,
0.8374184370040894,1.1113367690995801e-05,262,,,,,,,
0.9936684370040894,3.6518456454359693e-06,263,,,,,,,
,,857,0.8436683416366577,4.952696599502815e-06,65,,,,
,,857,,,65,0.8586684465408325,2.8720244245050708e-06,,
0.8061684370040894,2.072031747957226e-06,264,,,,,,,
0.7749184370040894,8.787559636402875e-06,265,,,,,,,
0.8999184370040894,1.3266194400785025e-06,266,,,,,,,
0.7436684370040894,2.63502784036973e-07,267,,,,,,,
,,870,0.823668360710144,3.910127361450577e-06,66,,,,
,,870,,,66,0.876168429851532,2.3861507543188054e-06,,
0.8374184370040894,1.2449825135263382e-06,268,,,,,,,
0.7749184370040894,1.7562053926667431e-06,269,,,,,,,
0.8374184370040894,2.413199581496883e-06,270,,,,,,,
0.7436684370040894,3.5835719245369546e-06,271,,,,,,,
,,883,0.8136683702468872,1.875946963991737e-06,67,,,,
,,883,,,67,0.8811684250831604,2.9300897494977107e-06,,
0.8999184370040894,1.3213349348006886e-06,272,,,,,,,
0.8374184370040894,1.964384409802733e-06,273,,,,,,,
0.8686684370040894,9.148084245680366e-06,274,,,,,,,
0.9936684370040894,4.0798215650283964e-07,275,,,,,,,
,,896,0.873668372631073,3.99513646698324e-06,68,,,,
,,896,,,68,0.8836684226989746,2.0484499145823065e-06,,
,,899,,,69,,,0.7749184370040894,9.708796824270394e-07
0.8061684370040894,1.1218162399018183e-05,276,,,,,,,
0.8686684370040894,2.169554818465258e-06,277,,,,,,,
0.8999184370040894,1.1262769703535014e-06,278,,,,,,,
0.7436684370040894,2.510191052351729e-06,279,,,,,,,
,,909,0.8536683917045593,4.7448861550947186e-06,69,,,,
,,909,,,69,0.8561684489250183,1.7912802832142916e-06,,
0.8374184370040894,2.173640723412973e-06,280,,,,,,,
0.8374184370040894,1.9587264432630036e-06,281,,,,,,,
0.8374184370040894,1.7495417523605283e-06,282,,,,,,,
0.7436684370040894,3.523842678987421e-06,283,,,,,,,
,,922,0.8336683511734009,2.0231645976309665e-06,70,,,,
,,922,,,70,0.8561684489250183,1.7009269868140109e-06,,
0.7749184370040894,3.3216990686923964e-06,284,,,,,,,
0.8686684370040894,2.539896740927361e-06,285,,,,,,,
0.8686684370040894,1.1127167454105802e-05,286,,,,,,,
0.7436684370040894,4.0516219996789005e-06,287,,,,,,,
,,935,0.8336683511734009,5.598469215328805e-06,71,,,,
,,935,,,71,0.8611684441566467,2.2150193217385095e-06,,
0.8374184370040894,1.8706027731241193e-06,288,,,,,,,
0.8686684370040894,2.904012035287451e-06,289,,,,,,,
0.8374184370040894,9.870896974462084e-06,290,,,,,,,
0.7436684370040894,4.2867500269494485e-06,291,,,,,,,
,,948,0.8436683416366577,4.858033662458183e-06,72,,,,
,,948,,,72,0.8786684274673462,3.313708475616295e-06,,
,,949,,,73,,,0.8999184370040894,2.8057540930603864e-06
0.9624184370040894,1.4912113329046406e-05,292,,,,,,,
0.8999184370040894,5.496868197951699e-06,293,,,,,,,
0.8061684370040894,5.304704245645553e-06,294,,,,,,,
0.7436684370040894,1.2541978549052146e-06,295,,,,,,,
,,961,0.8836683630943298,8.27854728413513e-06,73,,,,
,,961,,,73,0.8711684346199036,5.456765848066425e-06,,
0.8374184370040894,1.8188628700954723e-06,296,,,,,,,
0.7436684370040894,1.2315289268371998e-06,297,,,,,,,
0.8686684370040894,1.8053640360449208e-06,298,,,,,,,
