weather_daytime,score mean,score std,completion mean,completion std,penalty mean,penalty std,duration mean,duration std,length mean,length std,collisions_layout mean,collisions_layout std,collisions_pedestrian mean,collisions_pedestrian std,collisions_vehicle mean,collisions_vehicle std,outside_route_lanes mean,outside_route_lanes std,red_light mean,red_light std,route_dev mean,route_dev std,route_timeout mean,route_timeout std,stop_infraction mean,stop_infraction std,vehicle_blocked mean,vehicle_blocked std
Clear-Morning,30.217564223854612,19.08275017226203,55.358512755463785,37.48917114296145,0.5290501097171956,0.12240285161589136,198.78333629543582,138.33034540246328,141.42135365230294,5.671044080422255e-06,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317
Clear-Night,17.856926401164184,17.369463718400617,99.59063473189849,0.5789299141136537,0.17897158819713202,0.17350669987636916,213.06666984160742,138.38170444916122,141.42135376469443,2.225240031617204e-06,0.3333333333333333,0.4714045207910317,0.0,0.0,3.0,1.632993161855452,0.3333333333333333,0.4714045207910317,2.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317
Clear-Twilight,17.184469945554678,17.594021440247637,68.12938241915721,40.65797391479127,0.26203281709570725,0.1460629549387153,111.91666833435495,35.3893193804774,141.4213502805551,3.464141461188573e-06,0.6666666666666666,0.4714045207910317,0.0,0.0,1.3333333333333333,1.247219128924647,0.6666666666666666,0.4714045207910317,1.0,0.816496580927726,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317
Cloudy-Morning,27.969122205332997,13.876203779570584,100.0,0.0,0.2796912220533299,0.13876203779570584,81.23333454380433,13.276064708401513,141.4213502805551,3.464141461188573e-06,0.6666666666666666,0.9428090415820634,0.0,0.0,1.6666666666666667,1.699673171197595,0.3333333333333333,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cloudy-Night,44.87651289485812,41.35361102493551,55.57201244997041,36.89575984901438,0.5470092863949613,0.3932877686979854,294.3333377192418,140.25528323434588,141.42135365230294,5.671044080422255e-06,0.0,0.0,0.0,0.0,2.3333333333333335,2.6246692913372702,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,0.0,0.3333333333333333,0.4714045207910317
Cloudy-Twilight,20.520811140205307,12.803348845606537,54.98157837116156,37.56560486828818,0.4201447569051077,0.14679212997734029,220.60000328719616,145.39947488460118,141.42135365230294,5.671044080422255e-06,0.6666666666666666,0.9428090415820634,0.0,0.0,1.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317
Rain-Morning,38.83770242417368,21.345933323383125,99.26996474784198,1.0324257546123246,0.3890945028875577,0.2124771776026398,111.91666833435495,34.464724830207686,141.4213502805551,3.464141461188573e-06,0.3333333333333333,0.4714045207910317,0.0,0.0,1.6666666666666667,0.9428090415820634,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317
Rain-Night,22.01514967033894,26.860914123855046,69.34784207223557,43.34869745744645,0.34889056,0.23940029931941856,181.9833360450963,126.40119078440294,141.42135533817677,3.36424672662671e-06,0.0,0.0,0.0,0.0,2.3333333333333335,1.8856180831641267,0.0,0.0,1.3333333333333333,1.247219128924647,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317
Rain-Twilight,15.349645009043684,17.900365960650035,83.92271125056415,18.630497486595146,0.2531339837957312,0.31688429648738453,337.36667169382173,138.17714882679542,141.42135556295992,9.536743134829318e-07,0.3333333333333333,0.4714045207910317,0.0,0.0,5.666666666666667,5.436502143433363,0.3333333333333333,0.4714045207910317,1.6666666666666667,0.9428090415820634,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317
