weather_daytime,score mean,score std,completion mean,completion std,penalty mean,penalty std,duration mean,duration std,length mean,length std,collisions_layout mean,collisions_layout std,collisions_pedestrian mean,collisions_pedestrian std,collisions_vehicle mean,collisions_vehicle std,outside_route_lanes mean,outside_route_lanes std,red_light mean,red_light std,route_dev mean,route_dev std,route_timeout mean,route_timeout std,stop_infraction mean,stop_infraction std,vehicle_blocked mean,vehicle_blocked std
Clear-Morning,42.566742713027146,41.501755541577666,55.31764138022337,37.58577895207079,0.6133333333333333,0.2734146220587984,216.45000322535634,110.72064862533627,141.42135365230294,5.671044080422255e-06,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317,0.0,0.0,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317
Clear-Night,3.6683944851832653,3.4945530872615658,72.17010757934513,27.68037930868138,0.054113082448387945,0.03992554886626262,260.7666705523928,129.908747685345,141.42135376469443,2.225240031617204e-06,1.0,0.816496580927726,0.0,0.0,4.333333333333333,2.0548046676563256,0.6666666666666666,0.4714045207910317,2.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317
Clear-Twilight,39.78393015762576,42.81058729740344,82.56035953796109,24.663376064326016,0.41331732902511087,0.4156299282584868,79.41666785006721,14.134139338587786,141.4213502805551,3.464141461188573e-06,0.0,0.0,0.0,0.0,2.3333333333333335,1.699673171197595,0.3333333333333333,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cloudy-Morning,38.73044142522534,43.70297607545901,97.55941498888008,3.4515084228502704,0.3912882583896184,0.4349094133915805,134.30000200122595,25.390976465671297,141.4213502805551,3.464141461188573e-06,0.3333333333333333,0.4714045207910317,0.0,0.0,3.3333333333333335,3.39934634239519,0.6666666666666666,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317
Cloudy-Night,34.99919169000079,45.96812170399033,36.958796105732766,44.62759084140613,0.66387020635474,0.2456065601529715,110.03333497295777,10.560013835798786,141.42135365230294,5.671044080422255e-06,0.3333333333333333,0.4714045207910317,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317
Cloudy-Twilight,42.5093472469299,41.52705911336397,55.18098550856326,37.57685153906876,0.6133333333333333,0.2734146220587984,190.05000283196568,124.2262671898112,141.42135365230294,5.671044080422255e-06,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317,0.0,0.0,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317
Rain-Morning,46.77333333333333,37.861239047635806,100.0,0.0,0.46773333333333333,0.37861239047635803,77.96666782846053,15.059677806907874,141.4213502805551,3.464141461188573e-06,0.0,0.0,0.0,0.0,1.6666666666666667,1.247219128924647,0.0,0.0,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rain-Night,5.127491058116176,1.5905175406067762,48.10613577881231,38.517388272502075,0.2839355732665307,0.294259205417642,218.90000326186419,124.9368725871499,141.42135533817677,3.36424672662671e-06,1.0,0.816496580927726,0.0,0.0,2.0,1.4142135623730951,0.3333333333333333,0.4714045207910317,1.0,0.816496580927726,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317
Rain-Twilight,18.77078251071161,15.225846179194157,40.30032610942437,12.256321180899516,0.4014569683626319,0.21162335565598786,221.95000330731273,108.88643328415131,141.42135556295992,9.536743134829318e-07,0.6666666666666666,0.4714045207910317,0.0,0.0,1.0,0.816496580927726,0.3333333333333333,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
