weather_daytime,score mean,score std,completion mean,completion std,penalty mean,penalty std,duration mean,duration std,length mean,length std,collisions_layout mean,collisions_layout std,collisions_pedestrian mean,collisions_pedestrian std,collisions_vehicle mean,collisions_vehicle std,outside_route_lanes mean,outside_route_lanes std,red_light mean,red_light std,route_dev mean,route_dev std,route_timeout mean,route_timeout std,stop_infraction mean,stop_infraction std,vehicle_blocked mean,vehicle_blocked std
Clear-Morning,23.19902020021085,19.07654483413285,55.22257185814493,37.769453518817635,0.4827921966047874,0.18314730283600367,240.03333691010872,194.38550618549527,141.42135365230294,5.671044080422255e-06,0.0,0.0,0.0,0.0,1.0,0.816496580927726,0.3333333333333333,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317
Clear-Night,6.101129177869115,0.3892023873769688,84.91011451294771,11.105232190113094,0.07303301881129852,0.010576932409634466,237.15000353381038,111.5016010521249,141.42135376469443,2.225240031617204e-06,0.3333333333333333,0.4714045207910317,0.0,0.0,3.6666666666666665,0.4714045207910317,1.0,0.0,1.6666666666666667,0.4714045207910317,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,0.0,0.3333333333333333,0.4714045207910317
Clear-Twilight,19.696995058553323,21.252520725462574,76.03671679340437,21.41050653368796,0.22425759481101862,0.19807637752159904,128.2166685772439,27.471328897232542,141.4213502805551,3.464141461188573e-06,0.0,0.0,0.0,0.0,3.3333333333333335,2.0548046676563256,1.0,0.0,0.6666666666666666,0.4714045207910317,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,0.0,0.3333333333333333,0.4714045207910317
Cloudy-Morning,18.772533202022945,21.96720613099261,76.04874509096355,20.906676797222506,0.2040453832448658,0.20916474803448235,129.20000192523003,27.244174095035895,141.4213502805551,3.464141461188573e-06,0.0,0.0,0.0,0.0,3.6666666666666665,2.0548046676563256,1.0,0.0,0.6666666666666666,0.4714045207910317,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,0.0,0.3333333333333333,0.4714045207910317
Cloudy-Night,47.71391065031423,29.583304467844684,55.01508273642222,37.755038339494476,0.92698827913892,0.10325416585393789,194.1000028923154,128.21062939510725,141.42135365230294,5.671044080422255e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317
Cloudy-Twilight,37.253294477220365,22.84699215489611,55.04924665953798,37.7572554059261,0.7296546239233389,0.20968075516381077,192.38333620006838,126.37351132590977,141.42135365230294,5.671044080422255e-06,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317
Rain-Morning,23.92818820526956,16.72873812326982,84.60453487583244,21.77247557763974,0.24405907862291545,0.16094738310729964,119.26666844387849,46.307259540262116,141.4213502805551,3.464141461188573e-06,0.0,0.0,0.0,0.0,3.0,2.160246899469287,0.6666666666666666,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317
Rain-Night,3.4225746290921486,3.0395115620425965,45.977678476428856,31.62780784067829,0.3511536546126684,0.45911892483268374,181.60000270605087,68.79233344665715,141.42135533817677,3.36424672662671e-06,0.3333333333333333,0.4714045207910317,0.0,0.0,4.666666666666667,3.6817870057290873,0.6666666666666666,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,0.0,0.6666666666666666,0.4714045207910317
Rain-Twilight,14.6815184379381,18.22905234161194,48.655706376417164,9.41925337610493,0.2589463785452457,0.31204695343442945,267.21667064850527,75.46054637088227,141.42135556295992,9.536743134829318e-07,0.6666666666666666,0.9428090415820634,0.3333333333333333,0.4714045207910317,3.0,2.160246899469287,0.6666666666666666,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
